Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
Linnarsson_MouseBrainAtlas_level6_rank4	Gepe	15314	-0.011156	-0.0032845	0.042102	0.60449	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Pspn	15314	-0.010201	-0.005398	0.038159	0.60539	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Gast	15314	-0.037856	-0.0055871	0.086844	0.66855	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Psnn	15314	-0.013628	-0.0099234	0.024763	0.70895	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Gopc	15314	-0.047619	-0.0094917	0.078847	0.72705	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Obin	15314	-0.070338	-0.011711	0.10599	0.74654	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Ipvm	15314	-0.052279	-0.008634	0.072769	0.76375	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Scin	15314	-0.051447	-0.016684	0.070295	0.76787	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Glnb	15314	-0.057741	-0.01587	0.07508	0.77906	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Cbnn	15314	-0.18464	-0.020398	0.15569	0.88218	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Ghyp	15314	-0.090131	-0.017008	0.068923	0.9045	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Gsat	15314	-0.07037	-0.0197	0.047965	0.92882	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Gent	15314	-0.07965	-0.021207	0.050655	0.94206	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Imgl	15314	-0.11925	-0.018848	0.072547	0.94987	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Gsch	15314	-0.07617	-0.023982	0.040789	0.96907	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Gdgrg	15314	-0.20371	-0.030238	0.09895	0.98023	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Vper	15314	-0.095527	-0.02769	0.046329	0.98038	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Dggn	15314	-0.15382	-0.036722	0.072968	0.98248	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Goec	15314	-0.17578	-0.030021	0.078522	0.9874	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Vsmc	15314	-0.17867	-0.030276	0.078398	0.98866	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Gszrg	15314	-0.26538	-0.035255	0.10996	0.99209	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Scex	15314	-0.19634	-0.0531	0.080808	0.99244	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Vend	15314	-0.1364	-0.036423	0.049402	0.99712	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Ngnb	15314	-0.28197	-0.057208	0.081146	0.99974	1	1
Linnarsson_MouseBrainAtlas_level6_rank4	Vlmc	15314	-0.27329	-0.058284	0.066274	0.99998	1	1
MouseCellAtlas_all	Brain.Oligodendrocyte_precursor_cell	14594	0.39375	0.046215	0.1022	5.8639e-05	0.042747831	0.32720562
MouseCellAtlas_all	Brain.Myelinating_oligodendrocyte	14594	0.31904	0.036974	0.099337	0.00066119	0.48200751	1
MouseCellAtlas_all	Uterus.Macrophage	14594	0.35339	0.042547	0.13878	0.0054484	1	1
MouseCellAtlas_all	Peripheral_Blood.Macrophage_Ace_high	14594	0.36441	0.034672	0.14647	0.0064293	1	1
MouseCellAtlas_all	Brain.Neuron	14594	0.31196	0.023307	0.12674	0.0069257	1	1
MouseCellAtlas_all	Lung.Interstitial_macrophage	14594	0.35631	0.036829	0.14529	0.0071004	1	1
MouseCellAtlas_all	Bladder.Epithelial_cell_Gm23935_high	14594	0.25832	0.03189	0.10565	0.0072467	1	1
MouseCellAtlas_all	Pancreas.Macrophage	14594	0.38992	0.034992	0.1618	0.0079837	1	1
MouseCellAtlas_all	Brain.Astrocyte_Atp1b2_high	14594	0.27044	0.024474	0.11441	0.0090533	1	1
MouseCellAtlas_all	Lung.AT2_Cell	14594	0.31519	0.035949	0.1348	0.0096949	1	1
MouseCellAtlas_all	Placenta.Macrophage_Apoe_high	14594	0.33707	0.040482	0.145	0.010053	1	1
MouseCellAtlas_all	Lung.Dividing_cells	14594	0.22708	0.034563	0.10016	0.011695	1	1
MouseCellAtlas_all	Ovary.Marcrophage_Cd74_high	14594	0.18859	0.023877	0.085081	0.013333	1	1
MouseCellAtlas_all	Fetal_Liver.Macrophage	14594	0.25069	0.034755	0.11528	0.014839	1	1
MouseCellAtlas_all	Brain.Astroglial_cell	14594	0.16631	0.022935	0.076718	0.015094	1	1
MouseCellAtlas_all	Liver.Stromal_cell	14594	0.19362	0.024714	0.089983	0.015717	1	1
MouseCellAtlas_all	Ovary.Macrophage_Lyz2_high	14594	0.23173	0.036651	0.10808	0.016027	1	1
MouseCellAtlas_all	Placenta.Spongiotrophoblast_Hsd11b2_high	14594	0.16423	0.031029	0.077167	0.016665	1	1
MouseCellAtlas_all	Brain.Macrophage_Lyz2_high	14594	0.23599	0.030561	0.11099	0.016747	1	1
MouseCellAtlas_all	Embryonic_Mesenchyme.Macrophage	14594	0.34532	0.041741	0.16245	0.016771	1	1
MouseCellAtlas_all	Brain.Astrocyte_Mfe8_high	14594	0.23167	0.02267	0.11144	0.018818	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Crip1_high	14594	0.24357	0.018918	0.11904	0.020382	1	1
MouseCellAtlas_all	Mammary_Gland.Macrophage_Retnla_high	14594	0.28495	0.03317	0.1394	0.020481	1	1
MouseCellAtlas_all	Peripheral_Blood.Macrophage_S100a4_high	14594	0.29808	0.031662	0.14642	0.020893	1	1
MouseCellAtlas_all	Mammary_Gland.Macrophage	14594	0.16534	0.036355	0.081359	0.021077	1	1
MouseCellAtlas_all	Placenta.Megakaryocyte_progenitor_cell	14594	0.1546	0.021206	0.076567	0.021743	1	1
MouseCellAtlas_all	Bladder.Dendritic_cell_Lyz2_high	14594	0.21603	0.031965	0.10806	0.022807	1	1
MouseCellAtlas_all	Lung.Conventional_dendritic_cell_Tubb5_high	14594	0.19436	0.026525	0.097431	0.023042	1	1
MouseCellAtlas_all	Liver.Kuppfer_cell	14594	0.22441	0.023862	0.11911	0.029791	1	1
MouseCellAtlas_all	Fetal_Intestine.Macrophage_Pf4_high	14594	0.31114	0.035385	0.1668	0.031074	1	1
MouseCellAtlas_all	Brain.Pan.GABAergic	14594	0.18762	0.023125	0.10141	0.032154	1	1
MouseCellAtlas_all	Mammary_Gland.Macrophage_Plbd1_high	14594	0.23006	0.02843	0.12453	0.032352	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Igsf8_high	14594	0.30111	0.020761	0.16575	0.034642	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Cidea.Elovl5_high	14594	0.26493	0.017442	0.14696	0.035729	1	1
MouseCellAtlas_all	Neonatal_Rib.Neuron_Stmn2_high	14594	0.1628	0.024415	0.090431	0.035918	1	1
MouseCellAtlas_all	Mammary_Gland.Macrophage_Apoe_high	14594	0.21141	0.0242	0.11747	0.035964	1	1
MouseCellAtlas_all	Liver.Dendritic_cell_Cst3_high	14594	0.26271	0.02709	0.1461	0.036088	1	1
MouseCellAtlas_all	Placenta.Monocyte	14594	0.26167	0.027111	0.14758	0.038118	1	1
MouseCellAtlas_all	Small_Intestine.Macrophage_Apoe_high	14594	0.22304	0.02259	0.12732	0.039921	1	1
MouseCellAtlas_all	Mammary_Gland.Dendritic_cell_Ccl22_high	14594	0.17846	0.021346	0.10574	0.04574	1	1
MouseCellAtlas_all	Spleen.Monocyte	14594	0.22533	0.025214	0.135	0.047559	1	1
MouseCellAtlas_all	Placenta.Dendritic_cell	14594	0.27376	0.027109	0.16446	0.048001	1	1
MouseCellAtlas_all	Fetal_Lung.Macrophage_Pf4high	14594	0.25512	0.030891	0.154	0.048816	1	1
MouseCellAtlas_all	Mammary_Gland.Muscel_cell	14594	0.25412	0.017469	0.15394	0.049408	1	1
MouseCellAtlas_all	Liver.Dendritic_cell_Siglech_high	14594	0.20346	0.021322	0.1235	0.049742	1	1
MouseCellAtlas_all	Liver.Endothelial_cell	14594	0.23242	0.021097	0.14268	0.05167	1	1
MouseCellAtlas_all	Bladder.Macrophage_Pf4_high	14594	0.1517	0.020183	0.093507	0.052372	1	1
MouseCellAtlas_all	Liver.Macrophage_Chil3_high	14594	0.22695	0.022789	0.14193	0.054917	1	1
MouseCellAtlas_all	Embryonic_Mesenchyme.Ganglion_cell_Gal_high	14594	0.16008	0.020262	0.10288	0.059867	1	1
MouseCellAtlas_all	Liver.Erythroblast_Hbb.bs_high	14594	0.23249	0.020591	0.15041	0.061099	1	1
MouseCellAtlas_all	Mammary_Gland.Macrophage_C1qc_high	14594	0.19759	0.023596	0.12954	0.06359	1	1
MouseCellAtlas_all	Spleen.Macrophage	14594	0.15566	0.019698	0.10261	0.064643	1	1
MouseCellAtlas_all	Fetal_Brain.Macrophage	14594	0.18899	0.024828	0.12476	0.064923	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Hes1_high	14594	0.29142	0.018727	0.19323	0.065766	1	1
MouseCellAtlas_all	Fetal_Brain.Microglia	14594	0.20531	0.026211	0.13789	0.068257	1	1
MouseCellAtlas_all	Neonatal_Muscle.Macrophage_Lyz2_high	14594	0.2282	0.025404	0.15486	0.070308	1	1
MouseCellAtlas_all	Lung.Conventional_dendritic_cell_Gngt2_high	14594	0.21335	0.01995	0.1469	0.07322	1	1
MouseCellAtlas_all	Mammary_Gland.Dendritic_cell_Cst3_high	14594	0.19337	0.024955	0.13365	0.073987	1	1
MouseCellAtlas_all	Brain.Granulocyte_Il33_high	14594	0.10642	0.014029	0.073596	0.074108	1	1
MouseCellAtlas_all	Lung.Alveolar_macrophage_Ear2_high	14594	0.20602	0.022096	0.14493	0.077591	1	1
MouseCellAtlas_all	Brain.Macrophage_Klf2_high	14594	0.15942	0.017013	0.1126	0.078426	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell	14594	0.10455	0.029366	0.073901	0.078577	1	1
MouseCellAtlas_all	Bladder.Umbrella_cell	14594	0.043625	0.021036	0.03127	0.081501	1	1
MouseCellAtlas_all	Neonatal_Muscle.Macrophage_Pf4_high	14594	0.20051	0.023513	0.1451	0.083513	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Tyrobp_high	14594	0.22501	0.014632	0.16894	0.091454	1	1
MouseCellAtlas_all	Bladder.Dendritic_cell_Cd74_high	14594	0.15285	0.018993	0.11615	0.094089	1	1
MouseCellAtlas_all	Lung.Plasmacytoid_dendritic_cell	14594	0.21013	0.020486	0.16001	0.094567	1	1
MouseCellAtlas_all	Small_Intestine.Dendritic_cell_Siglech_high	14594	0.14461	0.017727	0.11048	0.095296	1	1
MouseCellAtlas_all	Mammary_Gland.Macrophage_Pf4_high	14594	0.1822	0.018278	0.13936	0.095547	1	1
MouseCellAtlas_all	Fetal_Stomache.Macrophage	14594	0.25401	0.026631	0.19685	0.09848	1	1
MouseCellAtlas_all	Neonatal_Muscle.Glial_cell	14594	0.18121	0.019936	0.14066	0.098828	1	1
MouseCellAtlas_all	Small_Intestine.Dendrtic_cell_Cst3_high	14594	0.15065	0.019573	0.11896	0.1027	1	1
MouseCellAtlas_all	Bone_Marrow.Dendritic_cell_Siglech_high	14594	0.087721	0.01387	0.069528	0.10355	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Actb_high	14594	0.21421	0.013914	0.16978	0.10355	1	1
MouseCellAtlas_all	Fetal_Liver.B_cell	14594	0.10127	0.016986	0.080322	0.1037	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Cnp_high	14594	0.20015	0.012832	0.15893	0.10397	1	1
MouseCellAtlas_all	Stomach.Parietal_cell	14594	0.066977	0.018058	0.053219	0.10412	1	1
MouseCellAtlas_all	Liver.B_cell_Fcmr_high	14594	0.16763	0.016632	0.1336	0.10481	1	1
MouseCellAtlas_all	Brain.Schwann_cell	14594	0.071271	0.014918	0.057388	0.10714	1	1
MouseCellAtlas_all	Bladder.Urothelium	14594	0.060095	0.018765	0.049086	0.11043	1	1
MouseCellAtlas_all	Pancreas.Ductal_cell	14594	0.17746	0.02031	0.14496	0.11045	1	1
MouseCellAtlas_all	Mammary_Gland.Dendritic_cell_Il1b_high	14594	0.11174	0.014058	0.095454	0.1209	1	1
MouseCellAtlas_all	Peripheral_Blood.Neutrophil_Il1b_high	14594	0.15007	0.014608	0.12867	0.12174	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Rhob_high	14594	0.17668	0.012042	0.1519	0.1224	1	1
MouseCellAtlas_all	Mammary_Gland.T_cell_Grwd1_high	14594	0.061989	0.010588	0.053315	0.12248	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Iglc1_high	14594	0.18542	0.01238	0.16233	0.12669	1	1
MouseCellAtlas_all	Lung.Dendritic_cell_Naaa_high	14594	0.15409	0.017317	0.13506	0.12696	1	1
MouseCellAtlas_all	Mammary_Gland.Macrophage_C1qb_high	14594	0.18285	0.012253	0.16126	0.12843	1	1
MouseCellAtlas_all	Fetal_Lung.Macrophage_Lyz2_high	14594	0.16819	0.02194	0.15152	0.13351	1	1
MouseCellAtlas_all	Stomach.Pit_cell_Gm26917_high	14594	0.08719	0.014877	0.07872	0.13403	1	1
MouseCellAtlas_all	Placenta.Spongiotrophoblast_Phlda2_high	14594	0.11353	0.01739	0.10296	0.13509	1	1
MouseCellAtlas_all	Kidney.Distal_collecting_duct_principal_cell_Cldn4_high	14594	0.11919	0.014553	0.10923	0.13761	1	1
MouseCellAtlas_all	Muscle.Macrophage_Retnla_high	14594	0.11132	0.015018	0.10214	0.13788	1	1
MouseCellAtlas_all	Small_Intestine.Macrophage_G0s2_high	14594	0.099979	0.013286	0.091775	0.138	1	1
MouseCellAtlas_all	Embryonic_Mesenchyme.Skeletal_Muscle	14594	0.12883	0.01516	0.11939	0.1403	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Cd83_high	14594	0.15883	0.011294	0.14764	0.14102	1	1
MouseCellAtlas_all	Bone_Marrow.Macrophage_S100a4_high	14594	0.10162	0.014798	0.094596	0.14136	1	1
MouseCellAtlas_all	Bone_Marrow.Macrophage_Ms4a6c_high	14594	0.06576	0.01521	0.061392	0.14206	1	1
MouseCellAtlas_all	Lung.Conventional_dendritic_cell_Mgl2_high	14594	0.12609	0.014903	0.11882	0.14431	1	1
MouseCellAtlas_all	Peripheral_Blood.B_cell_Ly6d_high	14594	0.16859	0.014716	0.16219	0.14929	1	1
MouseCellAtlas_all	Peripheral_Blood.Monocyte_F13a1_high	14594	0.11723	0.01704	0.11384	0.15156	1	1
MouseCellAtlas_all	Kidney.Distal_convoluted_tubule_Pvalb_high	14594	0.12549	0.014375	0.12277	0.15336	1	1
MouseCellAtlas_all	Mammary_Gland.Macrophage_Lyz1_high	14594	0.14474	0.017911	0.14293	0.15561	1	1
MouseCellAtlas_all	Small_Intestine.S_cell_Chgb_high	14594	0.058446	0.01238	0.058418	0.15855	1	1
MouseCellAtlas_all	Placenta.Macrophage_Spp1_high	14594	0.11371	0.016893	0.11678	0.16511	1	1
MouseCellAtlas_all	Muscle.Macrophage_Ms4a6c_high	14594	0.13072	0.018537	0.13428	0.16518	1	1
MouseCellAtlas_all	Muscle.Erythroblast_Car2_high	14594	0.095218	0.012507	0.098613	0.16714	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Cyb561_high	14594	0.11526	0.0094687	0.11951	0.16742	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Sars_high	14594	0.1552	0.010982	0.16236	0.16956	1	1
MouseCellAtlas_all	Fetal_Intestine.Enteroendocrine	14594	0.10022	0.012259	0.10531	0.17063	1	1
MouseCellAtlas_all	Neonatal_Muscle.Erythroblast_Hbb.bs_high	14594	0.082845	0.010943	0.087506	0.17189	1	1
MouseCellAtlas_all	Placenta.Granulocyte_monocyte_progenitors	14594	0.10512	0.015868	0.11203	0.17404	1	1
MouseCellAtlas_all	Bladder.Basal_epithelial_cell	14594	0.068594	0.014678	0.073729	0.1761	1	1
MouseCellAtlas_all	Neonatal_Rib.Oligodendrocyte	14594	0.069583	0.01085	0.076639	0.18197	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Cidea_high	14594	0.17029	0.010239	0.18768	0.18213	1	1
MouseCellAtlas_all	Ovary.Thecal_cell	14594	0.10839	0.015464	0.12186	0.18689	1	1
MouseCellAtlas_all	Spleen.NK_cell	14594	0.14509	0.01258	0.16327	0.18711	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Thy1_high	14594	0.13549	0.0089795	0.15283	0.18768	1	1
MouseCellAtlas_all	Spleen.Erythroblast	14594	0.032148	0.01311	0.036304	0.18794	1	1
MouseCellAtlas_all	Mammary_Gland.Dendritic_cell_Fscn1_high	14594	0.099102	0.013185	0.1122	0.18856	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Yif1b1_high	14594	0.1563	0.010405	0.18502	0.19913	1	1
MouseCellAtlas_all	Mammary_Gland.Luminal_cell_Krt19_high	14594	0.094687	0.015223	0.11341	0.20189	1	1
MouseCellAtlas_all	Mammary_Gland.Muscle__cell	14594	0.14811	0.0098745	0.17763	0.20221	1	1
MouseCellAtlas_all	Fetal_Brain.Purkinje_cell	14594	0.08407	0.0099318	0.10094	0.20246	1	1
MouseCellAtlas_all	Embryonic_Mesenchyme.Ganglion_cell_Cartpt_high	14594	0.097871	0.011484	0.1177	0.20284	1	1
MouseCellAtlas_all	Small_Intestine.Macrophage_Cxcl2_high	14594	0.053915	0.0080594	0.065074	0.2037	1	1
MouseCellAtlas_all	Liver.T_cell_Trbc2_high	14594	0.12373	0.012082	0.15064	0.20573	1	1
MouseCellAtlas_all	Mammary_Gland.Dendritic_cell_Cd209a_high	14594	0.075525	0.012437	0.092095	0.20609	1	1
MouseCellAtlas_all	Mammary_Gland.B_cell_Cd79a.Iglc2_high	14594	0.12778	0.011914	0.15729	0.20829	1	1
MouseCellAtlas_all	Placenta.Labyrinthine_trophoblast	14594	0.063708	0.011214	0.078596	0.20881	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Clu_high	14594	0.10014	0.0079069	0.12454	0.21067	1	1
MouseCellAtlas_all	Mammary_Gland.B_cell_Igkv6.15_high	14594	0.13867	0.0091051	0.17439	0.21327	1	1
MouseCellAtlas_all	Kidney.Macrophage_Ccl4_high	14594	0.10133	0.012588	0.12853	0.21524	1	1
MouseCellAtlas_all	Lung.Ig.producing_B_cell	14594	0.036685	0.0075152	0.046564	0.2154	1	1
MouseCellAtlas_all	Embryonic_Mesenchyme.Dendritic_Cell	14594	0.11611	0.015463	0.15089	0.22081	1	1
MouseCellAtlas_all	Bone_Marrow.Monocyte_Prtn3_high	14594	0.024788	0.0097433	0.032512	0.22291	1	1
MouseCellAtlas_all	Stomach.Dendritic_cell	14594	0.049946	0.010718	0.065642	0.22337	1	1
MouseCellAtlas_all	Fetal_Brain.Dopaminergic_neurons	14594	0.094461	0.0094999	0.1242	0.22346	1	1
MouseCellAtlas_all	Embryonic_Mesenchyme.Neuron_Isl1_high	14594	0.094389	0.010459	0.12681	0.22834	1	1
MouseCellAtlas_all	Neonatal_Skin.Brown_adipose_tissue_mt.Nd5_high	14594	0.055565	0.0088994	0.07484	0.22891	1	1
MouseCellAtlas_all	Mammary_Gland.Muscle_cell	14594	0.15778	0.0088095	0.21302	0.22945	1	1
MouseCellAtlas_all	Stomach.Macrophage	14594	0.073658	0.0092045	0.09961	0.22982	1	1
MouseCellAtlas_all	Liver.T_cell_Gzma_high	14594	0.091971	0.0093989	0.12492	0.2308	1	1
MouseCellAtlas_all	Uterus.Glandular_epithelium_Ltf_high	14594	0.088346	0.013085	0.12007	0.23093	1	1
MouseCellAtlas_all	Fetal_Liver.Erythroblast_Hba.a2_high	14594	0.070783	0.0090155	0.096322	0.23122	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Csn2_high	14594	0.092041	0.01275	0.12534	0.23138	1	1
MouseCellAtlas_all	Mammary_Gland.Dendritic_cell	14594	0.13496	0.0084301	0.18399	0.23163	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Hsp90aa1_high	14594	0.12553	0.0086072	0.17302	0.23407	1	1
MouseCellAtlas_all	Embryonic_Mesenchyme.Erythroblast_Hbb.bs_high	14594	0.070749	0.010438	0.098072	0.23534	1	1
MouseCellAtlas_all	Pancreas.Dendrtic_cell	14594	0.090141	0.010374	0.1256	0.23648	1	1
MouseCellAtlas_all	Placenta.Invasive_spongiotrophoblast	14594	0.087119	0.010629	0.12152	0.23672	1	1
MouseCellAtlas_all	Neonatal_Rib.Macrophage_C1qc_high	14594	0.078028	0.011428	0.10961	0.23829	1	1
MouseCellAtlas_all	Small_Intestine.Epithelial_cell_Sh2d6_high	14594	0.047201	0.009343	0.0665	0.23892	1	1
MouseCellAtlas_all	Bone_Marrow.Neutrophil_Mmp8_high	14594	0.060367	0.0077622	0.085085	0.23902	1	1
MouseCellAtlas_all	Liver.Hepatocyte_mt.Nd4_high	14594	0.032142	0.0064958	0.046501	0.24472	1	1
MouseCellAtlas_all	Spleen.Marginal_zone_B_cell	14594	0.11455	0.010786	0.16616	0.24529	1	1
MouseCellAtlas_all	Mammary_Gland.Endothelial_cell_Fabp4_high	14594	0.092031	0.0094752	0.13386	0.24588	1	1
MouseCellAtlas_all	Uterus.Dendritic_cell	14594	0.11522	0.011043	0.16797	0.24637	1	1
MouseCellAtlas_all	Small_Intestine.T_cell_Ccl5_high	14594	0.11295	0.010314	0.16552	0.24751	1	1
MouseCellAtlas_all	Small_Intestine.Epithelium_of_small_intestinal_villi_mt.Nd1_high	14594	0.058994	0.0063011	0.088138	0.25164	1	1
MouseCellAtlas_all	Lung.NK_Cell	14594	0.11123	0.0097209	0.168	0.25396	1	1
MouseCellAtlas_all	Neonatal_Heart.Macrophage	14594	0.10369	0.01096	0.15868	0.25673	1	1
MouseCellAtlas_all	Kidney.Macrophage_Lyz2_high	14594	0.044103	0.0079658	0.067685	0.25734	1	1
MouseCellAtlas_all	Mammary_Gland.Macrophage_Cd74_high	14594	0.19821	0.0096192	0.30484	0.25778	1	1
MouseCellAtlas_all	Small_Intestine.T_cell_Cd7_high	14594	0.090719	0.010742	0.13985	0.25827	1	1
MouseCellAtlas_all	Fetal_Liver.Megakaryocyte	14594	0.061453	0.0093384	0.094941	0.25873	1	1
MouseCellAtlas_all	Bladder.Epithelial_cell_Upk3a_high	14594	0.062221	0.0094408	0.096822	0.26024	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Lyz2_high	14594	0.10017	0.0074905	0.1565	0.26107	1	1
MouseCellAtlas_all	Uterus.Glandular_epithelium_Sprr2f_high	14594	0.050083	0.011709	0.078579	0.26195	1	1
MouseCellAtlas_all	Spleen.Dendritic_cell_S100a4_high	14594	0.093727	0.0096631	0.14716	0.26211	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Naxd_high	14594	0.092565	0.0064021	0.14789	0.26569	1	1
MouseCellAtlas_all	Stomach.Stomach_cell_Muc5ac_high	14594	0.045604	0.0088318	0.073749	0.26817	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Ptpn18_high	14594	0.10855	0.007387	0.17575	0.26841	1	1
MouseCellAtlas_all	Fetal_Brain.Schwann_cell	14594	0.080039	0.0076513	0.13291	0.27353	1	1
MouseCellAtlas_all	Ovary.luteal_cells	14594	0.037392	0.01076	0.062442	0.27465	1	1
MouseCellAtlas_all	Lung.Alveolar_macrophage_Pclaf_high	14594	0.063383	0.0082066	0.10677	0.27637	1	1
MouseCellAtlas_all	Neonatal_Muscle.Dendritic_cell	14594	0.063275	0.0082495	0.10658	0.27637	1	1
MouseCellAtlas_all	Fetal_Intestine.Macrophage_Lyz2_high	14594	0.10244	0.012759	0.17388	0.27788	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Igfbp7_high	14594	0.088009	0.0063971	0.15055	0.27941	1	1
MouseCellAtlas_all	Fetal_Stomache.Immunocyte_Lyz2_high	14594	0.10872	0.012408	0.18709	0.28059	1	1
MouseCellAtlas_all	Fetal_Brain.Erythrocyte_Hbb.bt_high	14594	0.052936	0.0067168	0.091924	0.28235	1	1
MouseCellAtlas_all	Lung.Endothelial_cell_Kdr_high	14594	0.065909	0.0066718	0.11451	0.28245	1	1
MouseCellAtlas_all	Liver.Neutrophil_Ngp_high	14594	0.050385	0.0061615	0.087578	0.28254	1	1
MouseCellAtlas_all	Pancreas.β.cell	14594	0.057736	0.0082055	0.1012	0.28416	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Gadd45b_high	14594	0.10561	0.0068013	0.18715	0.28629	1	1
MouseCellAtlas_all	Placenta.Endodermal_cell_Afp_high	14594	0.046143	0.0078058	0.082105	0.28706	1	1
MouseCellAtlas_all	Fetal_Lung.Erythroblast_Mt2_high	14594	0.062456	0.0085509	0.11143	0.28758	1	1
MouseCellAtlas_all	Neonatal_Skin.Macrophage_Lyz2_high	14594	0.053154	0.0067899	0.09499	0.28789	1	1
MouseCellAtlas_all	Mammary_Gland.Myeloid_leukocyte	14594	0.053184	0.0087788	0.096033	0.28986	1	1
MouseCellAtlas_all	Mammary_Gland.Luminal_progenitor	14594	0.058954	0.0090782	0.1065	0.28995	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Sh3bgrl3_high	14594	0.089972	0.0060347	0.16312	0.29063	1	1
MouseCellAtlas_all	Pancreas.Endothelial_cell_Fabp4_high	14594	0.077844	0.0075342	0.14173	0.29142	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Pa2g4_high	14594	0.10221	0.006592	0.18824	0.29357	1	1
MouseCellAtlas_all	Lung.Alveolar_bipotent_progenitor	14594	0.048181	0.0071825	0.089593	0.29537	1	1
MouseCellAtlas_all	Uterus.Smooth_muscle_cell_Rgs5_high	14594	0.059671	0.0059322	0.11227	0.29754	1	1
MouseCellAtlas_all	Ovary.Small_luteal_cell	14594	0.085505	0.0091665	0.16133	0.29806	1	1
MouseCellAtlas_all	Small_Intestine.B_cell_Ms4a1_high	14594	0.059849	0.0087968	0.1131	0.29835	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Spp1_high	14594	0.10434	0.0067364	0.19817	0.29927	1	1
MouseCellAtlas_all	Embryonic_Mesenchyme.Ganglion_cell_Mapt_high	14594	0.072268	0.0069653	0.13898	0.30154	1	1
MouseCellAtlas_all	Placenta.Granulocyte_Neat1_high	14594	0.026922	0.0046697	0.052092	0.30264	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_S100a11_high	14594	0.06846	0.0050219	0.13382	0.30448	1	1
MouseCellAtlas_all	Mammary_Gland.Secretory_alveoli_cell_Atf3_high	14594	0.096103	0.0060017	0.19073	0.30718	1	1
MouseCellAtlas_all	Bone_Marrow.Erythrocyte_progenitor_Hba.a1_high	14594	0.034206	0.0072828	0.068636	0.30912	1	1
MouseCellAtlas_all	Pancreas.Macrophage_Ly6c2_high	14594	0.052052	0.0059117	0.10545	0.31079	1	1
