Cell_Type,NGENES,BETA,BETA_STD,SE,P,P.adj.pds,P.adj,cond_state,cond_cell_type,step3,Dataset,Source,TYPE,FULL_NAME
NP3,14016,-0.0096135,-0.018993,0.011152,0.80565,,,,,,Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level3,magma_celltype_Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level3.gsa.out,COVAR,
PEP1,14016,-0.028618,-0.040421,0.018617,0.93787,,,,,,Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level3,magma_celltype_Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level3.gsa.out,COVAR,
PEP2,14016,-0.014412,-0.03149,0.014801,0.8349,,,,,,Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level3,magma_celltype_Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level3.gsa.out,COVAR,
TH,14016,-0.03189,-0.06181,0.016736,0.97163,,,,,,Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level3,magma_celltype_Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level3.gsa.out,COVAR,
astrocytes_ependymal,14167,-0.068703,-0.020624,0.058194,0.88111,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level1,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level1.gsa.out,COVAR,
endothelial_mural,14167,-0.11525,-0.030909,0.059922,0.97277,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level1,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level1.gsa.out,COVAR,
interneurons,14167,0.030949,0.022262,0.037774,0.20631,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level1,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level1.gsa.out,COVAR,
microglia,14167,-0.011129,-0.0030456,0.052629,0.58373,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level1,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level1.gsa.out,COVAR,
oligodendrocytes,14167,0.01783,0.0077781,0.038498,0.32164,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level1,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level1.gsa.out,COVAR,
pyramidal_CA1,14167,0.024597,0.017643,0.037691,0.25701,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level1,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level1.gsa.out,COVAR,
pyramidal_SS,14167,0.011585,0.0078903,0.047095,0.40285,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level1,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level1.gsa.out,COVAR,
Astro1,14167,-0.0503,-0.018151,0.038484,0.90439,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Astro2,14167,-0.018076,-0.0059585,0.044074,0.65914,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
CA1Pyr1,14167,0.050946,0.037049,0.03121,0.051314,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
CA1Pyr2,14167,-0.062817,-0.045407,0.039474,0.94422,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
CA1PyrInt,14167,0.087644,0.050069,0.037816,0.010242,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
CA2Pyr2,14167,-0.009332,-0.0092127,0.028447,0.62856,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Choroid,14167,-0.021768,-0.0079145,0.043465,0.69175,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
ClauPyr,14167,0.035353,0.034094,0.021186,0.047597,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Epend,14167,-0.046381,-0.01806,0.034577,0.91009,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int1,14167,-0.0033066,-0.0024931,0.033959,0.53878,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int10,14167,0.014333,0.0092034,0.039944,0.35987,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int11,14167,0.023071,0.016006,0.034236,0.25019,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int12,14167,0.042224,0.033661,0.03177,0.091923,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int13,14167,-0.020451,-0.01419,0.040907,0.69143,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int14,14167,0.030419,0.02422,0.03431,0.18766,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int15,14167,-0.051465,-0.028124,0.049834,0.84912,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int16,14167,0.019393,0.014989,0.034168,0.28516,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int2,14167,-0.054497,-0.04452,0.03596,0.93516,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int3,14167,-0.026186,-0.01925,0.034261,0.77765,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int4,14167,-0.083763,-0.053907,0.048317,0.9585,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int5,14167,0.01838,0.01573,0.031946,0.28254,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int6,14167,0.0188,0.015026,0.036076,0.30114,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int7,14167,-0.0014352,-0.0010495,0.037184,0.51539,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int8,14167,-0.041181,-0.034597,0.033184,0.89268,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Int9,14167,-0.0028262,-0.0018422,0.036781,0.53062,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Mgl1,14167,0.021569,0.005761,0.04593,0.31932,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Mgl2,14167,-0.026095,-0.0065433,0.051254,0.69466,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Oligo1,14167,0.0095181,0.0049904,0.026443,0.35944,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Oligo2,14167,0.043463,0.018183,0.034735,0.10543,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Oligo3,14167,0.012795,0.00705,0.024415,0.30013,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Oligo4,14167,0.021143,0.01095,0.028369,0.22806,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Oligo5,14167,0.0066099,0.0028095,0.035875,0.42691,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Oligo6,14167,0.0074707,0.0029903,0.03861,0.42329,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Peric,14167,-0.10763,-0.029665,0.05087,0.98281,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Pvm1,14167,0.0091063,0.003013,0.037378,0.40376,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Pvm2,14167,-0.011054,-0.0029686,0.047325,0.59234,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
S1PyrDL,14167,-0.085075,-0.061649,0.045298,0.96981,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
S1PyrL23,14167,0.03404,0.025963,0.034221,0.15995,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
S1PyrL4,14167,0.054171,0.04332,0.03196,0.045055,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
S1PyrL5,14167,0.062646,0.059468,0.026938,0.010028,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
S1PyrL5a,14167,-0.034917,-0.022156,0.044313,0.78463,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
S1PyrL6,14167,-0.021188,-0.015776,0.038225,0.71031,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
S1PyrL6b,14167,0.0010894,0.00085225,0.039404,0.48897,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
SubPyr,14167,-0.022667,-0.0174,0.038236,0.72335,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Vend1,14167,-0.079741,-0.027237,0.037459,0.98335,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Vend2,14167,-0.06766,-0.018139,0.050248,0.91092,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
Vsmc,14167,-0.05697,-0.015625,0.051327,0.86648,,,,,,Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2,magma_celltype_Linnarsson_GSE60361_Mouse_Cortex_Hippocampus_level2.gsa.out,COVAR,
IB,14701,-0.027355,-0.0070861,0.086085,0.62467,,,,,,Linnarsson_GSE67602_Mouse_Skin_Epidermis,magma_celltype_Linnarsson_GSE67602_Mouse_Skin_Epidermis.gsa.out,COVAR,
IFE_B,14701,-0.15965,-0.044344,0.090151,0.9617,,,,,,Linnarsson_GSE67602_Mouse_Skin_Epidermis,magma_celltype_Linnarsson_GSE67602_Mouse_Skin_Epidermis.gsa.out,COVAR,
IFE_DI,14701,-0.018307,-0.0062722,0.089609,0.58094,,,,,,Linnarsson_GSE67602_Mouse_Skin_Epidermis,magma_celltype_Linnarsson_GSE67602_Mouse_Skin_Epidermis.gsa.out,COVAR,
IFE_DII,14701,0.064761,0.033312,0.054389,0.1169,,,,,,Linnarsson_GSE67602_Mouse_Skin_Epidermis,magma_celltype_Linnarsson_GSE67602_Mouse_Skin_Epidermis.gsa.out,COVAR,
IFE_KI,14701,0.16775,0.071619,0.059695,0.0024796,,,,,,Linnarsson_GSE67602_Mouse_Skin_Epidermis,magma_celltype_Linnarsson_GSE67602_Mouse_Skin_Epidermis.gsa.out,COVAR,
IFE_KII,14701,-0.00056681,-0.00021927,0.038088,0.50594,,,,,,Linnarsson_GSE67602_Mouse_Skin_Epidermis,magma_celltype_Linnarsson_GSE67602_Mouse_Skin_Epidermis.gsa.out,COVAR,
LH,14701,0.031996,0.0085975,0.059129,0.29421,,,,,,Linnarsson_GSE67602_Mouse_Skin_Epidermis,magma_celltype_Linnarsson_GSE67602_Mouse_Skin_Epidermis.gsa.out,COVAR,
OB,14701,-0.18118,-0.042126,0.084972,0.9835,,,,,,Linnarsson_GSE67602_Mouse_Skin_Epidermis,magma_celltype_Linnarsson_GSE67602_Mouse_Skin_Epidermis.gsa.out,COVAR,
SG,14701,-0.012005,-0.0078564,0.023832,0.69277,,,,,,Linnarsson_GSE67602_Mouse_Skin_Epidermis,magma_celltype_Linnarsson_GSE67602_Mouse_Skin_Epidermis.gsa.out,COVAR,
TC,14701,-0.043556,-0.0090184,0.067541,0.7405,,,,,,Linnarsson_GSE67602_Mouse_Skin_Epidermis,magma_celltype_Linnarsson_GSE67602_Mouse_Skin_Epidermis.gsa.out,COVAR,
uHF_I,14701,-0.008423,-0.0020654,0.12865,0.5261,,,,,,Linnarsson_GSE67602_Mouse_Skin_Epidermis,magma_celltype_Linnarsson_GSE67602_Mouse_Skin_Epidermis.gsa.out,COVAR,
uHF_II,14701,0.095819,0.030843,0.10743,0.18623,,,,,,Linnarsson_GSE67602_Mouse_Skin_Epidermis,magma_celltype_Linnarsson_GSE67602_Mouse_Skin_Epidermis.gsa.out,COVAR,
uHF_III,14701,0.13488,0.039104,0.079467,0.044827,,,,,,Linnarsson_GSE67602_Mouse_Skin_Epidermis,magma_celltype_Linnarsson_GSE67602_Mouse_Skin_Epidermis.gsa.out,COVAR,
astrocytes,14723,-0.011491,-0.0027277,0.089949,0.55082,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_level1,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_level1.gsa.out,COVAR,
endothelial,14723,-0.11935,-0.039147,0.073785,0.9471,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_level1,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_level1.gsa.out,COVAR,
ependymal,14723,-0.09536,-0.032458,0.065139,0.92838,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_level1,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_level1.gsa.out,COVAR,
microglia,14723,-0.06598,-0.014655,0.079634,0.79631,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_level1,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_level1.gsa.out,COVAR,
neurons,14723,0.064385,0.033736,0.039105,0.049846,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_level1,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_level1.gsa.out,COVAR,
oligos,14723,0.086281,0.033917,0.053535,0.053527,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_level1,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_level1.gsa.out,COVAR,
vsm,14723,-0.13753,-0.032075,0.093011,0.93037,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_level1,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_level1.gsa.out,COVAR,
Adcyap1_1_Tac1,14723,0.077994,0.049208,0.052344,0.068122,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Adcyap1_2,14723,-0.052018,-0.03099,0.059984,0.80708,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Avp_1_high,14723,-0.10829,-0.059189,0.04445,0.99257,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Avp_2_high,14723,-0.0083126,-0.0051224,0.037448,0.58783,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Avp_3_medium,14723,-0.041047,-0.023124,0.042784,0.83131,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
circadian_1_VipGrp,14723,-0.091052,-0.028442,0.052371,0.95894,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
circadian_2_NmsVIP,14723,-0.098612,-0.033293,0.058281,0.95467,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
circadian_3_Per2,14723,-0.17992,-0.061054,0.070763,0.99449,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Dopamine_1,14723,-0.015643,-0.0098053,0.060838,0.60146,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Dopamine_2_low_VMAT2,14723,-0.023808,-0.014713,0.039921,0.72453,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Dopamine_3,14723,0.009757,0.0071222,0.044121,0.41249,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Dopamine_4,14723,0.014604,0.012474,0.029843,0.3123,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA_10,14723,-0.021216,-0.012158,0.068579,0.62148,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA_11_Nts_1,14723,0.14292,0.094325,0.058958,0.0076808,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA_12_Nts_2,14723,-0.059652,-0.03769,0.066121,0.81651,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA_13_Galanin,14723,-0.097198,-0.053645,0.065572,0.93086,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA_14_NpyAgrp,14723,0.011489,0.0063773,0.050804,0.41055,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA_15_Npymedium,14723,-0.016469,-0.006992,0.050275,0.62838,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA_2_Gucy1a3,14723,0.093834,0.056198,0.059087,0.056146,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA_3_Crh_Lhx6,14723,-0.074564,-0.047123,0.061382,0.88776,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA_4_CrhPgr15l,14723,-0.21483,-0.088809,0.084803,0.99434,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA_5_Calcr_Lhx1,14723,-0.028819,-0.012269,0.089822,0.62583,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA_6_Otof_Lhx1,14723,0.11559,0.038129,0.079576,0.073173,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA_7_Pomc,14723,-0.3019,-0.1159,0.089277,0.99964,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA_8,14723,-0.16247,-0.084926,0.059609,0.99679,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA_9,14723,-0.1288,-0.075683,0.068499,0.96996,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
GABA1,14723,-0.029501,-0.016765,0.057665,0.69552,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Gadlow_Gnrh,14723,0.0041045,0.0018802,0.053812,0.4696,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Ghrh,14723,-0.0091492,-0.0058585,0.029484,0.62184,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Hcrt,14723,-0.083354,-0.044129,0.056655,0.92938,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Hmit,14723,-0.19542,-0.073502,0.086052,0.98842,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Npvf,14723,-0.024197,-0.01359,0.037495,0.74064,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Oxytocin_1,14723,-0.083758,-0.063307,0.037756,0.98673,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Oxytocin_2,14723,0.0021048,0.0014637,0.03523,0.47618,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Oxytocin_3,14723,-0.088144,-0.04839,0.048585,0.96517,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Oxytocin_4,14723,-0.036541,-0.023569,0.03907,0.82517,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
Pmch,14723,-0.022793,-0.018518,0.02599,0.80975,,,,,,Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2,magma_celltype_Linnarsson_GSE74672_Mouse_Hypothalamus_Neurons_level2.gsa.out,COVAR,
