Sheet,Cell_Type,Sig,Count,Reference,Source,Dataset
Nalls2019,ac,0.78504,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE98816_Mouse_Brain_Vascular.gsa.out,GSE98816_Mouse_Brain_Vascular
Nalls2019,aec,0.75327,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE98816_Mouse_Brain_Vascular.gsa.out,GSE98816_Mouse_Brain_Vascular
Nalls2019,asmc,0.60727,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE98816_Mouse_Brain_Vascular.gsa.out,GSE98816_Mouse_Brain_Vascular
Nalls2019,capilec,0.93369,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE98816_Mouse_Brain_Vascular.gsa.out,GSE98816_Mouse_Brain_Vascular
Nalls2019,ec1,0.94478,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE98816_Mouse_Brain_Vascular.gsa.out,GSE98816_Mouse_Brain_Vascular
Nalls2019,ec2,0.86839,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE98816_Mouse_Brain_Vascular.gsa.out,GSE98816_Mouse_Brain_Vascular
Nalls2019,ec3,0.88779,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE98816_Mouse_Brain_Vascular.gsa.out,GSE98816_Mouse_Brain_Vascular
Nalls2019,fb1,0.54234,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE98816_Mouse_Brain_Vascular.gsa.out,GSE98816_Mouse_Brain_Vascular
Nalls2019,fb2,0.16251,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE98816_Mouse_Brain_Vascular.gsa.out,GSE98816_Mouse_Brain_Vascular
Nalls2019,mg,0.044585,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE98816_Mouse_Brain_Vascular.gsa.out,GSE98816_Mouse_Brain_Vascular
Nalls2019,ol,0.00040229,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE98816_Mouse_Brain_Vascular.gsa.out,GSE98816_Mouse_Brain_Vascular
Nalls2019,pc,0.97014,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE98816_Mouse_Brain_Vascular.gsa.out,GSE98816_Mouse_Brain_Vascular
Nalls2019,vec,0.92614,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE98816_Mouse_Brain_Vascular.gsa.out,GSE98816_Mouse_Brain_Vascular
Nalls2019,vsmc,0.91268,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE98816_Mouse_Brain_Vascular.gsa.out,GSE98816_Mouse_Brain_Vascular
Nalls2019,aec,0.28299,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,capilec,0.25571,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,cec1,0.3166,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,cec2,0.10096,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,cec3,0.68492,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,cp1,0.21912,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,cp2,0.83274,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,ec1,0.10769,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,ec2,0.44242,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,fb1,0.98332,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,fb2,0.91632,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,fb3,0.99426,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,fb4,0.86107,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,lec,0.40765,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,mixed,0.0093978,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,pc,0.30204,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,vsmc,0.34535,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_GSE99235_Mouse_Lung_Vascular.gsa.out,GSE99235_Mouse_Lung_Vascular
Nalls2019,glut_2,0.0033581,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Human_Temporal_cortex.gsa.out,Linnarsson_GSE101601_Human_Temporal_cortex
Nalls2019,glut_5,0.61916,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Human_Temporal_cortex.gsa.out,Linnarsson_GSE101601_Human_Temporal_cortex
Nalls2019,gaba_1,0.70966,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Human_Temporal_cortex.gsa.out,Linnarsson_GSE101601_Human_Temporal_cortex
Nalls2019,gaba_2,0.83521,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Human_Temporal_cortex.gsa.out,Linnarsson_GSE101601_Human_Temporal_cortex
Nalls2019,gaba_4,0.46479,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Human_Temporal_cortex.gsa.out,Linnarsson_GSE101601_Human_Temporal_cortex
Nalls2019,gaba_5,0.53515,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Human_Temporal_cortex.gsa.out,Linnarsson_GSE101601_Human_Temporal_cortex
Nalls2019,gaba_3,0.23214,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Human_Temporal_cortex.gsa.out,Linnarsson_GSE101601_Human_Temporal_cortex
Nalls2019,glut_6,0.68863,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Human_Temporal_cortex.gsa.out,Linnarsson_GSE101601_Human_Temporal_cortex
Nalls2019,glut_4,0.10278,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Human_Temporal_cortex.gsa.out,Linnarsson_GSE101601_Human_Temporal_cortex
Nalls2019,glut_1,0.62138,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Human_Temporal_cortex.gsa.out,Linnarsson_GSE101601_Human_Temporal_cortex
Nalls2019,glut_3,0.067663,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Human_Temporal_cortex.gsa.out,Linnarsson_GSE101601_Human_Temporal_cortex
Nalls2019,astro,0.92218,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,astro_gfap,0.91536,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,astro_il18,0.96607,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,astro_vegfa,0.88828,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,cop,0.37637,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,endo,0.98334,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,endo_bmx,0.9369,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,int,0.64276,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,int_cort,0.63693,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,int_kit,0.71934,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,int_vip_npy,0.4844,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,int_vip2,0.94604,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,l23,0.07263,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,l23_calb1,0.99524,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,l23_ddn,0.16193,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,l23_npnt,0.050249,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,l4_kcnab3,0.20578,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,l4_plcxd2,0.001511,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,l5,0.54999,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,l6,0.15403,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,mfol,0.066795,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,mgl,0.83308,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,mol,0.18496,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,mol_apod,0.3036,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,nfol,0.16513,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,opc,0.45663,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,peric,0.98109,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,pvm,0.95893,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,rbc,0.915,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,vsm,0.99392,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE101601_Mouse_Somatosensory_cortex.gsa.out,Linnarsson_GSE101601_Mouse_Somatosensory_cortex
Nalls2019,gaba_calb2_krt17,0.72501,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,gaba_calb2_tac1,0.50325,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,gaba_cplx1_adamts5,0.20706,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,gaba_cplx1_calb2,0.31988,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,gaba_cplx1_sorcs3,0.74511,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,gaba_cplx1_sst,0.001366,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,gaba_crabp1,0.47049,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,gaba_crabp1_spp1,0.72605,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,gaba_gal_pnoc,0.18456,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,gaba_gal_rspo3,0.56481,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,gaba_npy_crabp1,0.90109,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,gaba_npy_only,0.22122,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,gaba_npy_qrfpr,0.29457,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,gaba_tac2,0.7638,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_cck_cpne4,0.11999,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_cck_maf,0.18957,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_cck_trh,0.24047,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_elavl4,0.42662,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_elavl4_lypd1,0.027762,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_elavl4_meis2,0.43305,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_gal,0.090896,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_nts,0.45683,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_qrfpr,0.9995,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_reln_nmur2,0.99596,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_reln_npff,0.94825,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_tac1_1,0.72864,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_tac1_2,0.7566,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_tac2_1,0.92401,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_tac2_2,0.85212,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,glut_tac2_3,0.71546,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE103840_Mouse_Dorsal_horn.gsa.out,Linnarsson_GSE103840_Mouse_Dorsal_horn
Nalls2019,astro_adult,0.18118,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,astro_juv,0.352,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,ca3_pyr,0.00055071,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,cajal_retzius,0.88218,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,endothelial,0.8594,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,ependymal,0.4886,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,gaba,7.15e-05,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,gc_adult,0.30931,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,gc_juv,0.23769,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,immature_astro,0.98071,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,immature_gaba,0.75757,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,immature_gc,0.75365,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,immature_pyr,0.8244,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,micajal_retziusoglia,0.68554,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,mol,0.027878,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,neuroblast,0.99965,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,nfol,0.097549,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,nipc,0.88979,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,nipc_perin,0.99347,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,opc,0.025714,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,pvm,0.37538,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,rgl,0.31443,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,rgl_young,0.99998,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,vlmc,0.99992,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE104323_Mouse_Dentate_gyrus.gsa.out,Linnarsson_GSE104323_Mouse_Dentate_gyrus
Nalls2019,nf,0.0011093,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level1.gsa.out,Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level1
Nalls2019,np,0.88251,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level1.gsa.out,Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level1
Nalls2019,pep,0.87494,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level1.gsa.out,Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level1
Nalls2019,th,0.96197,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level1.gsa.out,Linnarsson_GSE59739_Mouse_Dorsal_root_ganglion_level1
